date,plant_id,location,waste_type,weight_tons,source,cost_per_ton_eur,collection_zone,weather,total_cost_eur,month,month_num,quarter
2026-05-07,WTE_RTM_02,Rotterdam City,Organic,407.05,Household,70.0,Port Area,Dry,28493.5,2026-05,5,2026Q2
2026-05-07,WTE_RTM_01,Rotterdam Port,Plastic,232.6,Industrial,95.0,North Rotterdam,Dry,22097.0,2026-05,5,2026Q2
2026-05-07,WTE_RTM_01,Rotterdam Port,Industrial Waste,290.75,Industrial,85.0,Port Area,Dry,24713.75,2026-05,5,2026Q2
2026-05-07,WTE_RTM_02,Rotterdam City,Paper/Cardboard,116.3,Municipal,65.0,South Rotterdam,Dry,7559.5,2026-05,5,2026Q2
2026-05-07,WTE_RTM_02,Rotterdam City,Metal,116.3,Municipal,80.0,South Rotterdam,Dry,9304.0,2026-05,5,2026Q2
2026-05-08,WTE_RTM_02,Rotterdam City,Organic,449.4,Household,70.0,Central District,Cloudy,31458.0,2026-05,5,2026Q2
2026-05-08,WTE_RTM_01,Rotterdam Port,Plastic,256.8,Industrial,95.0,South Rotterdam,Cloudy,24396.0,2026-05,5,2026Q2
2026-05-08,WTE_RTM_01,Rotterdam Port,Industrial Waste,321.0,Industrial,85.0,Central District,Cloudy,27285.0,2026-05,5,2026Q2
2026-05-08,WTE_RTM_02,Rotterdam City,Paper/Cardboard,128.4,Municipal,65.0,North Rotterdam,Cloudy,8346.0,2026-05,5,2026Q2
2026-05-08,WTE_RTM_02,Rotterdam City,Metal,128.4,Municipal,80.0,North Rotterdam,Cloudy,10272.0,2026-05,5,2026Q2
2026-05-09,WTE_RTM_02,Rotterdam City,Organic,437.85,Household,70.0,Central District,Dry,30649.5,2026-05,5,2026Q2
2026-05-09,WTE_RTM_01,Rotterdam Port,Plastic,250.2,Industrial,95.0,Central District,Dry,23769.0,2026-05,5,2026Q2
2026-05-09,WTE_RTM_01,Rotterdam Port,Industrial Waste,312.75,Industrial,85.0,South Rotterdam,Dry,26583.75,2026-05,5,2026Q2
2026-05-09,WTE_RTM_02,Rotterdam City,Paper/Cardboard,125.1,Municipal,65.0,Central District,Dry,8131.5,2026-05,5,2026Q2
2026-05-09,WTE_RTM_02,Rotterdam City,Metal,125.1,Municipal,80.0,Central District,Dry,10008.0,2026-05,5,2026Q2
2026-05-10,WTE_RTM_02,Rotterdam City,Organic,411.95,Household,70.0,North Rotterdam,Dry,28836.5,2026-05,5,2026Q2
2026-05-10,WTE_RTM_01,Rotterdam Port,Plastic,235.4,Industrial,95.0,North Rotterdam,Dry,22363.0,2026-05,5,2026Q2
2026-05-10,WTE_RTM_01,Rotterdam Port,Industrial Waste,294.25,Industrial,85.0,Port Area,Dry,25011.25,2026-05,5,2026Q2
2026-05-10,WTE_RTM_02,Rotterdam City,Paper/Cardboard,117.7,Municipal,65.0,Port Area,Dry,7650.5,2026-05,5,2026Q2
2026-05-10,WTE_RTM_02,Rotterdam City,Metal,117.7,Municipal,80.0,Central District,Dry,9416.0,2026-05,5,2026Q2
2026-05-11,WTE_RTM_02,Rotterdam City,Organic,274.0310305123777,Household,70.0,South Rotterdam,Rainy,19182.17,2026-05,5,2026Q2
2026-05-11,WTE_RTM_01,Rotterdam Port,Plastic,298.0,Industrial,95.0,North Rotterdam,Rainy,28310.0,2026-05,5,2026Q2
2026-05-11,WTE_RTM_01,Rotterdam Port,Industrial Waste,372.5,Industrial,85.0,North Rotterdam,Rainy,31662.5,2026-05,5,2026Q2
2026-05-11,WTE_RTM_02,Rotterdam City,Paper/Cardboard,149.0,Municipal,65.0,Port Area,Rainy,9685.0,2026-05,5,2026Q2
2026-05-11,WTE_RTM_02,Rotterdam City,Metal,149.0,Municipal,80.0,Port Area,Rainy,11920.0,2026-05,5,2026Q2
2026-05-12,WTE_RTM_02,Rotterdam City,Organic,537.95,Household,70.0,North Rotterdam,Cloudy,37656.5,2026-05,5,2026Q2
2026-05-12,WTE_RTM_01,Rotterdam Port,Plastic,307.4,Industrial,95.0,North Rotterdam,Cloudy,29203.0,2026-05,5,2026Q2
2026-05-12,WTE_RTM_01,Rotterdam Port,Industrial Waste,384.25,Industrial,85.0,Central District,Cloudy,32661.25,2026-05,5,2026Q2
2026-05-12,WTE_RTM_02,Rotterdam City,Paper/Cardboard,153.7,Municipal,65.0,Central District,Cloudy,9990.5,2026-05,5,2026Q2
2026-05-12,WTE_RTM_02,Rotterdam City,Metal,153.7,Municipal,80.0,Port Area,Cloudy,12296.0,2026-05,5,2026Q2
2026-05-13,WTE_RTM_02,Rotterdam City,Organic,404.6,Household,70.0,North Rotterdam,Dry,28322.0,2026-05,5,2026Q2
2026-05-13,WTE_RTM_01,Rotterdam Port,Plastic,231.2,Industrial,95.0,South Rotterdam,Dry,21964.0,2026-05,5,2026Q2
2026-05-13,WTE_RTM_01,Rotterdam Port,Industrial Waste,289.0,Industrial,85.0,North Rotterdam,Dry,24565.0,2026-05,5,2026Q2
2026-05-13,WTE_RTM_02,Rotterdam City,Paper/Cardboard,115.6,Municipal,65.0,South Rotterdam,Dry,7514.0,2026-05,5,2026Q2
2026-05-13,WTE_RTM_02,Rotterdam City,Metal,115.6,Municipal,80.0,South Rotterdam,Dry,9248.0,2026-05,5,2026Q2
2026-05-14,WTE_RTM_02,Rotterdam City,Organic,398.65,Household,78.87478361223312,Central District,Rainy,31443.43,2026-05,5,2026Q2
2026-05-14,WTE_RTM_01,Rotterdam Port,Plastic,227.8,Industrial,95.0,Central District,Rainy,21641.0,2026-05,5,2026Q2
2026-05-14,WTE_RTM_01,Rotterdam Port,Industrial Waste,284.75,Industrial,85.0,South Rotterdam,Rainy,24203.75,2026-05,5,2026Q2
2026-05-14,WTE_RTM_02,Rotterdam City,Paper/Cardboard,274.0310305123777,Municipal,65.0,North Rotterdam,Rainy,17812.02,2026-05,5,2026Q2
2026-05-14,WTE_RTM_02,Rotterdam City,Metal,113.9,Municipal,80.0,North Rotterdam,Rainy,9112.0,2026-05,5,2026Q2
2026-05-15,WTE_RTM_02,Rotterdam City,Organic,506.8,Household,70.0,Port Area,Cloudy,35476.0,2026-05,5,2026Q2
2026-05-15,WTE_RTM_01,Rotterdam Port,Plastic,289.6,Industrial,95.0,Central District,Cloudy,27512.0,2026-05,5,2026Q2
2026-05-15,WTE_RTM_01,Rotterdam Port,Industrial Waste,362.0,Industrial,85.0,North Rotterdam,Cloudy,30770.0,2026-05,5,2026Q2
2026-05-15,WTE_RTM_02,Rotterdam City,Paper/Cardboard,144.8,Municipal,65.0,Port Area,Cloudy,9412.0,2026-05,5,2026Q2
2026-05-15,WTE_RTM_02,Rotterdam City,Metal,144.8,Municipal,80.0,Central District,Cloudy,11584.0,2026-05,5,2026Q2
2026-05-16,WTE_RTM_02,Rotterdam City,Organic,469.0,Household,70.0,North Rotterdam,Rainy,32830.0,2026-05,5,2026Q2
2026-05-16,WTE_RTM_01,Rotterdam Port,Plastic,268.0,Industrial,95.0,Port Area,Rainy,25460.0,2026-05,5,2026Q2
2026-05-16,WTE_RTM_01,Rotterdam Port,Industrial Waste,335.0,Industrial,85.0,Port Area,Rainy,28475.0,2026-05,5,2026Q2
2026-05-16,WTE_RTM_02,Rotterdam City,Paper/Cardboard,274.0310305123777,Municipal,65.0,South Rotterdam,Rainy,17812.02,2026-05,5,2026Q2
2026-05-16,WTE_RTM_02,Rotterdam City,Metal,134.0,Municipal,80.0,Central District,Rainy,10720.0,2026-05,5,2026Q2
2026-05-17,WTE_RTM_02,Rotterdam City,Organic,506.1,Household,70.0,South Rotterdam,Cloudy,35427.0,2026-05,5,2026Q2
2026-05-17,WTE_RTM_01,Rotterdam Port,Plastic,289.2,Industrial,95.0,Central District,Cloudy,27474.0,2026-05,5,2026Q2
2026-05-17,WTE_RTM_01,Rotterdam Port,Industrial Waste,361.5,Industrial,85.0,South Rotterdam,Cloudy,30727.5,2026-05,5,2026Q2
2026-05-17,WTE_RTM_02,Rotterdam City,Paper/Cardboard,144.6,Municipal,65.0,Port Area,Cloudy,9399.0,2026-05,5,2026Q2
2026-05-17,WTE_RTM_02,Rotterdam City,Metal,144.6,Municipal,80.0,Port Area,Cloudy,11568.0,2026-05,5,2026Q2
2026-05-18,WTE_RTM_02,Rotterdam City,Organic,430.85,Household,70.0,Port Area,Dry,30159.5,2026-05,5,2026Q2
2026-05-18,WTE_RTM_01,Rotterdam Port,Plastic,246.2,Industrial,95.0,South Rotterdam,Dry,23389.0,2026-05,5,2026Q2
2026-05-18,WTE_RTM_01,Rotterdam Port,Industrial Waste,307.75,Industrial,85.0,South Rotterdam,Dry,26158.75,2026-05,5,2026Q2
2026-05-18,WTE_RTM_02,Rotterdam City,Paper/Cardboard,274.0310305123777,Municipal,65.0,South Rotterdam,Dry,17812.02,2026-05,5,2026Q2
2026-05-18,WTE_RTM_02,Rotterdam City,Metal,123.1,Municipal,80.0,Central District,Dry,9848.0,2026-05,5,2026Q2
2026-05-19,WTE_RTM_02,Rotterdam City,Organic,530.6,Household,70.0,Port Area,Dry,37142.0,2026-05,5,2026Q2
2026-05-19,WTE_RTM_01,Rotterdam Port,Plastic,303.2,Industrial,95.0,Central District,Dry,28804.0,2026-05,5,2026Q2
2026-05-19,WTE_RTM_01,Rotterdam Port,Industrial Waste,379.0,Industrial,85.0,Central District,Dry,32215.0,2026-05,5,2026Q2
2026-05-19,WTE_RTM_02,Rotterdam City,Paper/Cardboard,151.6,Municipal,65.0,South Rotterdam,Dry,9854.0,2026-05,5,2026Q2
2026-05-19,WTE_RTM_02,Rotterdam City,Metal,151.6,Municipal,80.0,Port Area,Dry,12128.0,2026-05,5,2026Q2
2026-05-20,WTE_RTM_02,Rotterdam City,Organic,526.75,Household,70.0,North Rotterdam,Cloudy,36872.5,2026-05,5,2026Q2
2026-05-20,WTE_RTM_01,Rotterdam Port,Plastic,301.0,Industrial,95.0,Port Area,Cloudy,28595.0,2026-05,5,2026Q2
2026-05-20,WTE_RTM_01,Rotterdam Port,Industrial Waste,376.25,Industrial,85.0,North Rotterdam,Cloudy,31981.25,2026-05,5,2026Q2
2026-05-20,WTE_RTM_02,Rotterdam City,Paper/Cardboard,150.5,Municipal,65.0,South Rotterdam,Cloudy,9782.5,2026-05,5,2026Q2
2026-05-20,WTE_RTM_02,Rotterdam City,Metal,150.5,Municipal,80.0,North Rotterdam,Cloudy,12040.0,2026-05,5,2026Q2
2026-05-21,WTE_RTM_02,Rotterdam City,Organic,497.7,Household,70.0,South Rotterdam,Rainy,34839.0,2026-05,5,2026Q2
2026-05-21,WTE_RTM_01,Rotterdam Port,Plastic,284.4,Industrial,95.0,Central District,Rainy,27018.0,2026-05,5,2026Q2
2026-05-21,WTE_RTM_01,Rotterdam Port,Industrial Waste,355.5,Industrial,85.0,South Rotterdam,Rainy,30217.5,2026-05,5,2026Q2
2026-05-21,WTE_RTM_02,Rotterdam City,Paper/Cardboard,142.2,Municipal,65.0,South Rotterdam,Rainy,9243.0,2026-05,5,2026Q2
2026-05-21,WTE_RTM_02,Rotterdam City,Metal,274.0310305123777,Municipal,80.0,Port Area,Rainy,21922.48,2026-05,5,2026Q2
2026-05-22,WTE_RTM_02,Rotterdam City,Organic,538.3,Household,70.0,South Rotterdam,Dry,37681.0,2026-05,5,2026Q2
2026-05-22,WTE_RTM_01,Rotterdam Port,Plastic,307.6,Industrial,95.0,North Rotterdam,Dry,29222.0,2026-05,5,2026Q2
2026-05-22,WTE_RTM_01,Rotterdam Port,Industrial Waste,384.5,Industrial,85.0,North Rotterdam,Dry,32682.5,2026-05,5,2026Q2
2026-05-22,WTE_RTM_02,Rotterdam City,Paper/Cardboard,153.8,Municipal,65.0,Port Area,Dry,9997.0,2026-05,5,2026Q2
2026-05-22,WTE_RTM_02,Rotterdam City,Metal,274.0310305123777,Municipal,80.0,Central District,Dry,21922.48,2026-05,5,2026Q2
2026-05-23,WTE_RTM_02,Rotterdam City,Organic,514.5,Household,70.0,South Rotterdam,Rainy,36015.0,2026-05,5,2026Q2
2026-05-23,WTE_RTM_01,Rotterdam Port,Plastic,294.0,Industrial,95.0,Port Area,Rainy,27930.0,2026-05,5,2026Q2
2026-05-23,WTE_RTM_01,Rotterdam Port,Industrial Waste,367.5,Industrial,85.0,North Rotterdam,Rainy,31237.5,2026-05,5,2026Q2
2026-05-23,WTE_RTM_02,Rotterdam City,Paper/Cardboard,147.0,Municipal,65.0,Port Area,Rainy,9555.0,2026-05,5,2026Q2
2026-05-23,WTE_RTM_02,Rotterdam City,Metal,147.0,Municipal,80.0,North Rotterdam,Rainy,11760.0,2026-05,5,2026Q2
2026-05-24,WTE_RTM_02,Rotterdam City,Organic,492.1,Household,70.0,Port Area,Cloudy,34447.0,2026-05,5,2026Q2
2026-05-24,WTE_RTM_01,Rotterdam Port,Plastic,281.2,Industrial,95.0,North Rotterdam,Cloudy,26714.0,2026-05,5,2026Q2
2026-05-24,WTE_RTM_01,Rotterdam Port,Industrial Waste,351.5,Industrial,85.0,Central District,Cloudy,29877.5,2026-05,5,2026Q2
2026-05-24,WTE_RTM_02,Rotterdam City,Paper/Cardboard,140.6,Municipal,78.87478361223312,Port Area,Cloudy,11089.79,2026-05,5,2026Q2
2026-05-24,WTE_RTM_02,Rotterdam City,Metal,140.6,Municipal,80.0,Port Area,Cloudy,11248.0,2026-05,5,2026Q2
2026-05-25,WTE_RTM_02,Rotterdam City,Organic,535.85,Household,70.0,Central District,Cloudy,37509.5,2026-05,5,2026Q2
2026-05-25,WTE_RTM_01,Rotterdam Port,Plastic,306.2,Industrial,95.0,North Rotterdam,Cloudy,29089.0,2026-05,5,2026Q2
2026-05-25,WTE_RTM_01,Rotterdam Port,Industrial Waste,382.75,Industrial,85.0,South Rotterdam,Cloudy,32533.75,2026-05,5,2026Q2
2026-05-25,WTE_RTM_02,Rotterdam City,Paper/Cardboard,153.1,Municipal,65.0,South Rotterdam,Cloudy,9951.5,2026-05,5,2026Q2
2026-05-25,WTE_RTM_02,Rotterdam City,Metal,153.1,Municipal,80.0,Port Area,Cloudy,12248.0,2026-05,5,2026Q2
2026-05-26,WTE_RTM_02,Rotterdam City,Organic,564.55,Household,78.87478361223312,Central District,Rainy,44528.76,2026-05,5,2026Q2
2026-05-26,WTE_RTM_01,Rotterdam Port,Plastic,322.6,Industrial,95.0,Central District,Rainy,30647.0,2026-05,5,2026Q2
2026-05-26,WTE_RTM_01,Rotterdam Port,Industrial Waste,403.25,Industrial,85.0,South Rotterdam,Rainy,34276.25,2026-05,5,2026Q2
2026-05-26,WTE_RTM_02,Rotterdam City,Paper/Cardboard,161.3,Municipal,65.0,Port Area,Rainy,10484.5,2026-05,5,2026Q2
2026-05-26,WTE_RTM_02,Rotterdam City,Metal,161.3,Municipal,80.0,Central District,Rainy,12904.0,2026-05,5,2026Q2
2026-05-27,WTE_RTM_02,Rotterdam City,Organic,274.0310305123777,Household,70.0,North Rotterdam,Dry,19182.17,2026-05,5,2026Q2
2026-05-27,WTE_RTM_01,Rotterdam Port,Plastic,274.0310305123777,Industrial,95.0,South Rotterdam,Dry,26032.95,2026-05,5,2026Q2
2026-05-27,WTE_RTM_01,Rotterdam Port,Industrial Waste,366.25,Industrial,85.0,South Rotterdam,Dry,31131.25,2026-05,5,2026Q2
2026-05-27,WTE_RTM_02,Rotterdam City,Paper/Cardboard,274.0310305123777,Municipal,65.0,Port Area,Dry,17812.02,2026-05,5,2026Q2
2026-05-27,WTE_RTM_02,Rotterdam City,Metal,146.5,Municipal,80.0,South Rotterdam,Dry,11720.0,2026-05,5,2026Q2
2026-05-28,WTE_RTM_02,Rotterdam City,Organic,550.55,Household,70.0,South Rotterdam,Cloudy,38538.5,2026-05,5,2026Q2
2026-05-28,WTE_RTM_01,Rotterdam Port,Plastic,314.6,Industrial,95.0,North Rotterdam,Cloudy,29887.0,2026-05,5,2026Q2
2026-05-28,WTE_RTM_01,Rotterdam Port,Industrial Waste,393.25,Industrial,85.0,South Rotterdam,Cloudy,33426.25,2026-05,5,2026Q2
2026-05-28,WTE_RTM_02,Rotterdam City,Paper/Cardboard,157.3,Municipal,65.0,North Rotterdam,Cloudy,10224.5,2026-05,5,2026Q2
2026-05-28,WTE_RTM_02,Rotterdam City,Metal,157.3,Municipal,80.0,Port Area,Cloudy,12584.0,2026-05,5,2026Q2
2026-05-29,WTE_RTM_02,Rotterdam City,Organic,426.65,Household,70.0,South Rotterdam,Dry,29865.5,2026-05,5,2026Q2
2026-05-29,WTE_RTM_01,Rotterdam Port,Plastic,243.8,Industrial,95.0,Central District,Dry,23161.0,2026-05,5,2026Q2
2026-05-29,WTE_RTM_01,Rotterdam Port,Industrial Waste,304.75,Industrial,85.0,Central District,Dry,25903.75,2026-05,5,2026Q2
2026-05-29,WTE_RTM_02,Rotterdam City,Paper/Cardboard,121.9,Municipal,65.0,Central District,Dry,7923.5,2026-05,5,2026Q2
2026-05-29,WTE_RTM_02,Rotterdam City,Metal,121.9,Municipal,80.0,North Rotterdam,Dry,9752.0,2026-05,5,2026Q2
2026-05-30,WTE_RTM_02,Rotterdam City,Organic,513.45,Household,70.0,North Rotterdam,Cloudy,35941.5,2026-05,5,2026Q2
2026-05-30,WTE_RTM_01,Rotterdam Port,Plastic,293.4,Industrial,95.0,North Rotterdam,Cloudy,27873.0,2026-05,5,2026Q2
2026-05-30,WTE_RTM_01,Rotterdam Port,Industrial Waste,366.75,Industrial,85.0,South Rotterdam,Cloudy,31173.75,2026-05,5,2026Q2
2026-05-30,WTE_RTM_02,Rotterdam City,Paper/Cardboard,146.7,Municipal,65.0,North Rotterdam,Cloudy,9535.5,2026-05,5,2026Q2
2026-05-30,WTE_RTM_02,Rotterdam City,Metal,146.7,Municipal,80.0,South Rotterdam,Cloudy,11736.0,2026-05,5,2026Q2
2026-05-31,WTE_RTM_02,Rotterdam City,Organic,486.15,Household,70.0,Port Area,Rainy,34030.5,2026-05,5,2026Q2
2026-05-31,WTE_RTM_01,Rotterdam Port,Plastic,277.8,Industrial,95.0,Central District,Rainy,26391.0,2026-05,5,2026Q2
2026-05-31,WTE_RTM_01,Rotterdam Port,Industrial Waste,347.25,Industrial,85.0,South Rotterdam,Rainy,29516.25,2026-05,5,2026Q2
2026-05-31,WTE_RTM_02,Rotterdam City,Paper/Cardboard,138.9,Municipal,65.0,South Rotterdam,Rainy,9028.5,2026-05,5,2026Q2
2026-05-31,WTE_RTM_02,Rotterdam City,Metal,138.9,Municipal,80.0,North Rotterdam,Rainy,11112.0,2026-05,5,2026Q2
2026-06-01,WTE_RTM_02,Rotterdam City,Organic,550.9,Household,70.0,Port Area,Dry,38563.0,2026-06,6,2026Q2
2026-06-01,WTE_RTM_01,Rotterdam Port,Plastic,314.8,Industrial,95.0,Port Area,Dry,29906.0,2026-06,6,2026Q2
2026-06-01,WTE_RTM_01,Rotterdam Port,Industrial Waste,393.5,Industrial,85.0,North Rotterdam,Dry,33447.5,2026-06,6,2026Q2
2026-06-01,WTE_RTM_02,Rotterdam City,Paper/Cardboard,157.4,Municipal,65.0,Central District,Dry,10231.0,2026-06,6,2026Q2
2026-06-01,WTE_RTM_02,Rotterdam City,Metal,157.4,Municipal,80.0,North Rotterdam,Dry,12592.0,2026-06,6,2026Q2
2026-06-02,WTE_RTM_02,Rotterdam City,Organic,520.8,Household,70.0,Central District,Cloudy,36456.0,2026-06,6,2026Q2
2026-06-02,WTE_RTM_01,Rotterdam Port,Plastic,297.6,Industrial,95.0,South Rotterdam,Cloudy,28272.0,2026-06,6,2026Q2
2026-06-02,WTE_RTM_01,Rotterdam Port,Industrial Waste,372.0,Industrial,78.87478361223312,North Rotterdam,Cloudy,29341.42,2026-06,6,2026Q2
2026-06-02,WTE_RTM_02,Rotterdam City,Paper/Cardboard,148.8,Municipal,65.0,North Rotterdam,Cloudy,9672.0,2026-06,6,2026Q2
2026-06-02,WTE_RTM_02,Rotterdam City,Metal,148.8,Municipal,80.0,Central District,Cloudy,11904.0,2026-06,6,2026Q2
2026-06-03,WTE_RTM_02,Rotterdam City,Organic,505.75,Household,70.0,South Rotterdam,Rainy,35402.5,2026-06,6,2026Q2
2026-06-03,WTE_RTM_01,Rotterdam Port,Plastic,289.0,Industrial,95.0,Central District,Rainy,27455.0,2026-06,6,2026Q2
2026-06-03,WTE_RTM_01,Rotterdam Port,Industrial Waste,361.25,Industrial,85.0,Port Area,Rainy,30706.25,2026-06,6,2026Q2
2026-06-03,WTE_RTM_02,Rotterdam City,Paper/Cardboard,144.5,Municipal,65.0,North Rotterdam,Rainy,9392.5,2026-06,6,2026Q2
2026-06-03,WTE_RTM_02,Rotterdam City,Metal,144.5,Municipal,80.0,South Rotterdam,Rainy,11560.0,2026-06,6,2026Q2
2026-06-04,WTE_RTM_02,Rotterdam City,Organic,418.25,Household,70.0,North Rotterdam,Dry,29277.5,2026-06,6,2026Q2
2026-06-04,WTE_RTM_01,Rotterdam Port,Plastic,239.0,Industrial,95.0,Central District,Dry,22705.0,2026-06,6,2026Q2
2026-06-04,WTE_RTM_01,Rotterdam Port,Industrial Waste,298.75,Industrial,85.0,Central District,Dry,25393.75,2026-06,6,2026Q2
2026-06-04,WTE_RTM_02,Rotterdam City,Paper/Cardboard,274.0310305123777,Municipal,65.0,South Rotterdam,Dry,17812.02,2026-06,6,2026Q2
2026-06-04,WTE_RTM_02,Rotterdam City,Metal,119.5,Municipal,80.0,North Rotterdam,Dry,9560.0,2026-06,6,2026Q2
2026-06-05,WTE_RTM_02,Rotterdam City,Organic,470.05,Household,70.0,North Rotterdam,Rainy,32903.5,2026-06,6,2026Q2
2026-06-05,WTE_RTM_01,Rotterdam Port,Plastic,268.6,Industrial,95.0,South Rotterdam,Rainy,25517.0,2026-06,6,2026Q2
2026-06-05,WTE_RTM_01,Rotterdam Port,Industrial Waste,335.75,Industrial,85.0,South Rotterdam,Rainy,28538.75,2026-06,6,2026Q2
2026-06-05,WTE_RTM_02,Rotterdam City,Paper/Cardboard,134.3,Municipal,65.0,Central District,Rainy,8729.5,2026-06,6,2026Q2
2026-06-05,WTE_RTM_02,Rotterdam City,Metal,134.3,Municipal,80.0,North Rotterdam,Rainy,10744.0,2026-06,6,2026Q2
2026-06-06,WTE_RTM_02,Rotterdam City,Organic,416.5,Household,70.0,Central District,Dry,29155.0,2026-06,6,2026Q2
2026-06-06,WTE_RTM_01,Rotterdam Port,Plastic,274.0310305123777,Industrial,95.0,Central District,Dry,26032.95,2026-06,6,2026Q2
2026-06-06,WTE_RTM_01,Rotterdam Port,Industrial Waste,297.5,Industrial,85.0,Central District,Dry,25287.5,2026-06,6,2026Q2
2026-06-06,WTE_RTM_02,Rotterdam City,Paper/Cardboard,119.0,Municipal,65.0,South Rotterdam,Dry,7735.0,2026-06,6,2026Q2
2026-06-06,WTE_RTM_02,Rotterdam City,Metal,119.0,Municipal,80.0,Central District,Dry,9520.0,2026-06,6,2026Q2
2026-06-07,WTE_RTM_02,Rotterdam City,Organic,425.6,Household,70.0,Central District,Rainy,29792.0,2026-06,6,2026Q2
2026-06-07,WTE_RTM_01,Rotterdam Port,Plastic,274.0310305123777,Industrial,95.0,Port Area,Rainy,26032.95,2026-06,6,2026Q2
2026-06-07,WTE_RTM_01,Rotterdam Port,Industrial Waste,304.0,Industrial,85.0,Central District,Rainy,25840.0,2026-06,6,2026Q2
2026-06-07,WTE_RTM_02,Rotterdam City,Paper/Cardboard,121.6,Municipal,65.0,Central District,Rainy,7904.0,2026-06,6,2026Q2
2026-06-07,WTE_RTM_02,Rotterdam City,Metal,274.0310305123777,Municipal,80.0,South Rotterdam,Rainy,21922.48,2026-06,6,2026Q2
2026-06-08,WTE_RTM_02,Rotterdam City,Organic,452.2,Household,70.0,Port Area,Rainy,31654.0,2026-06,6,2026Q2
2026-06-08,WTE_RTM_01,Rotterdam Port,Plastic,258.4,Industrial,95.0,Central District,Rainy,24548.0,2026-06,6,2026Q2
2026-06-08,WTE_RTM_01,Rotterdam Port,Industrial Waste,323.0,Industrial,85.0,South Rotterdam,Rainy,27455.0,2026-06,6,2026Q2
2026-06-08,WTE_RTM_02,Rotterdam City,Paper/Cardboard,129.2,Municipal,65.0,Central District,Rainy,8398.0,2026-06,6,2026Q2
2026-06-08,WTE_RTM_02,Rotterdam City,Metal,129.2,Municipal,80.0,Port Area,Rainy,10336.0,2026-06,6,2026Q2
2026-06-09,WTE_RTM_02,Rotterdam City,Organic,446.25,Household,70.0,Central District,Dry,31237.5,2026-06,6,2026Q2
2026-06-09,WTE_RTM_01,Rotterdam Port,Plastic,255.0,Industrial,95.0,Port Area,Dry,24225.0,2026-06,6,2026Q2
2026-06-09,WTE_RTM_01,Rotterdam Port,Industrial Waste,318.75,Industrial,78.87478361223312,Port Area,Dry,25141.34,2026-06,6,2026Q2
2026-06-09,WTE_RTM_02,Rotterdam City,Paper/Cardboard,127.5,Municipal,65.0,Port Area,Dry,8287.5,2026-06,6,2026Q2
2026-06-09,WTE_RTM_02,Rotterdam City,Metal,127.5,Municipal,80.0,Port Area,Dry,10200.0,2026-06,6,2026Q2
2026-06-10,WTE_RTM_02,Rotterdam City,Organic,515.2,Household,70.0,North Rotterdam,Dry,36064.0,2026-06,6,2026Q2
2026-06-10,WTE_RTM_01,Rotterdam Port,Plastic,294.4,Industrial,95.0,Central District,Dry,27968.0,2026-06,6,2026Q2
2026-06-10,WTE_RTM_01,Rotterdam Port,Industrial Waste,368.0,Industrial,85.0,South Rotterdam,Dry,31280.0,2026-06,6,2026Q2
2026-06-10,WTE_RTM_02,Rotterdam City,Paper/Cardboard,147.2,Municipal,65.0,Central District,Dry,9568.0,2026-06,6,2026Q2
2026-06-10,WTE_RTM_02,Rotterdam City,Metal,147.2,Municipal,80.0,Port Area,Dry,11776.0,2026-06,6,2026Q2
2026-06-11,WTE_RTM_02,Rotterdam City,Organic,474.95,Household,70.0,South Rotterdam,Dry,33246.5,2026-06,6,2026Q2
2026-06-11,WTE_RTM_01,Rotterdam Port,Plastic,271.4,Industrial,95.0,Central District,Dry,25783.0,2026-06,6,2026Q2
2026-06-11,WTE_RTM_01,Rotterdam Port,Industrial Waste,339.25,Industrial,85.0,Port Area,Dry,28836.25,2026-06,6,2026Q2
2026-06-11,WTE_RTM_02,Rotterdam City,Paper/Cardboard,135.7,Municipal,65.0,Central District,Dry,8820.5,2026-06,6,2026Q2
2026-06-11,WTE_RTM_02,Rotterdam City,Metal,135.7,Municipal,78.87478361223312,Port Area,Dry,10703.31,2026-06,6,2026Q2
2026-06-12,WTE_RTM_02,Rotterdam City,Organic,427.7,Household,70.0,North Rotterdam,Dry,29939.0,2026-06,6,2026Q2
2026-06-12,WTE_RTM_01,Rotterdam Port,Plastic,244.4,Industrial,95.0,Port Area,Dry,23218.0,2026-06,6,2026Q2
2026-06-12,WTE_RTM_01,Rotterdam Port,Industrial Waste,305.5,Industrial,85.0,South Rotterdam,Dry,25967.5,2026-06,6,2026Q2
2026-06-12,WTE_RTM_02,Rotterdam City,Paper/Cardboard,122.2,Municipal,65.0,Central District,Dry,7943.0,2026-06,6,2026Q2
2026-06-12,WTE_RTM_02,Rotterdam City,Metal,122.2,Municipal,80.0,North Rotterdam,Dry,9776.0,2026-06,6,2026Q2
2026-06-13,WTE_RTM_02,Rotterdam City,Organic,419.3,Household,70.0,South Rotterdam,Rainy,29351.0,2026-06,6,2026Q2
2026-06-13,WTE_RTM_01,Rotterdam Port,Plastic,239.6,Industrial,95.0,North Rotterdam,Rainy,22762.0,2026-06,6,2026Q2
2026-06-13,WTE_RTM_01,Rotterdam Port,Industrial Waste,299.5,Industrial,85.0,Port Area,Rainy,25457.5,2026-06,6,2026Q2
2026-06-13,WTE_RTM_02,Rotterdam City,Paper/Cardboard,119.8,Municipal,65.0,South Rotterdam,Rainy,7787.0,2026-06,6,2026Q2
